driver_name,driver_phone,district,customer_name,customer_email,delivery_date,address,customer_phone,order_no,customer_status,paid_status,packaging_option,distance_in_km,Zone_Name,Zone_Price,hubs,total_price,time_slot,payment_method,total_weight_perorder,shipping_number (Box #)
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan pademangan,Customer_911,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-1,OVO Wallet,2,85
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan pinang,Customer_912,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-0,ShopeePay,4,197
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_913,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-sameday,OVO Wallet,2,85
Sample_Driver_8,0812-XXXX-XXXX,kecamatan pinang,Customer_914,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-13,Credit Card,2,34
3PLC-DRIVER-2,0812-XXXX-XXXX,sepatan,Customer_915,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-0bb,Credit Card,2,34
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_916,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-2,Cash on Delivery,5,242
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan jatinegara,Customer_917,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-13,MANDIRI VA Transferpay!,4,99
3PLA-DRIVER-2,0812-XXXX-XXXX,cikarang selatan,Customer_918,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-0,OVO Wallet,2,85
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan jatinegara,Customer_919,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-1bb,Cash on Delivery,5,33
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_920,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-0,MANDIRI VA Transferpay!,4,99
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan parung panjang,Customer_921,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-13,MANDIRI VA Transferpay!,4,99
Sample_Driver_9,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_922,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-1bb,Cash on Delivery,5,242
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan parung panjang,Customer_923,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-13,Cash on Delivery,5,242
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan jatinegara,Customer_924,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-1bb,ShopeePay,4,197
Sample_Driver_9,0812-XXXX-XXXX,kecamatan pinang,Customer_925,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-0bb,Cash on Delivery,5,33
Sample_Driver_9,0812-XXXX-XXXX,kecamatan penjaringan,Customer_926,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-1,OVO Wallet,2,85
Sample_Driver_9,0812-XXXX-XXXX,cikarang selatan,Customer_927,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-2,GO-PAY Wallet,2,111
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan penjaringan,Customer_928,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-2,GO-PAY Wallet,2,111
Sample_Driver_9,0812-XXXX-XXXX,kecamatan parung panjang,Customer_929,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-0bb,Credit Card,4,90
Sample_Driver_8,0812-XXXX-XXXX,kecamatan penjaringan,Customer_930,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-sameday,GO-PAY Wallet,2,111
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan jatinegara,Customer_931,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-2,MANDIRI VA Transferpay!,4,99
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan parung panjang,Customer_932,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-sameday03,OVO Wallet,2,85
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan jatinegara,Customer_933,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-2,Credit Card,2,34
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan setiabudi,Customer_934,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_2,RETURNING,1,PLASTIC,7.03,Zone 3,7000,Kembangan - JAKBAR,624450,slot-0bb,Credit Card,8,24
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan pademangan,Customer_935,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-0bb,Cash on Delivery,5,33
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan pinang,Customer_936,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-sameday,Cash on Delivery,5,33
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_937,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-0,Credit Card,4,90
Sample_Driver_9,0812-XXXX-XXXX,sepatan,Customer_938,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-1,MANDIRI VA Transferpay!,4,99
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan jatinegara,Customer_939,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-2,MANDIRI VA Transferpay!,4,99
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan pademangan,Customer_940,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-0bb,Cash on Delivery,5,33
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan pademangan,Customer_941,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-1bb,GO-PAY Wallet,2,111
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan jatinegara,Customer_942,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-2,Cash on Delivery,5,276
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan penjaringan,Customer_943,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-13,Cash on Delivery,5,33
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_944,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-2,ShopeePay,4,197
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan setiabudi,Customer_945,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-sameday03,Cash on Delivery,5,276
3PLC-DRIVER-2,0812-XXXX-XXXX,cikarang selatan,Customer_946,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-sameday03,Credit Card,4,90
3PLB-DRIVER-1,0812-XXXX-XXXX,cikarang selatan,Customer_947,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_5,,1,,8.03,Zone 3,7000,Kramat - JAKPUS,273600,slot-13,Cash on Delivery,5,276
Sample_Driver_9,0812-XXXX-XXXX,cikarang selatan,Customer_948,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-sameday03,Cash on Delivery,5,33
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan penjaringan,Customer_949,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-0bb,Cash on Delivery,5,242
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan pademangan,Customer_950,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-sameday03,GO-PAY Wallet,2,111
3PLB-DRIVER-1,0812-XXXX-XXXX,sepatan,Customer_951,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-1,Cash on Delivery,5,33
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan pinang,Customer_952,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-13,ShopeePay,4,197
Sample_Driver_8,0812-XXXX-XXXX,kecamatan pademangan,Customer_953,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-1,ShopeePay,4,197
3PLA-DRIVER-2,0812-XXXX-XXXX,sepatan,Customer_954,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-1bb,Cash on Delivery,5,242
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan pademangan,Customer_955,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-13,Credit Card,4,90
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_956,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-sameday,OVO Wallet,2,85
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_957,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-sameday03,GO-PAY Wallet,2,111
Sample_Driver_9,0812-XXXX-XXXX,kecamatan setiabudi,Customer_958,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-1,Cash on Delivery,5,242
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_959,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-1bb,GO-PAY Wallet,2,111
3PLC-DRIVER-1,0812-XXXX-XXXX,cikarang selatan,Customer_960,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-sameday,Credit Card,2,34
Sample_Driver_9,0812-XXXX-XXXX,kecamatan penjaringan,Customer_961,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-13,GO-PAY Wallet,2,111
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_962,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-sameday03,OVO Wallet,2,85
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan penjaringan,Customer_963,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-13,Credit Card,2,34
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan penjaringan,Customer_964,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_2,RETURNING,1,PLASTIC,7.03,Zone 3,7000,Kembangan - JAKBAR,624450,slot-sameday,Credit Card,8,24
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_965,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-2,Cash on Delivery,5,33
3PLA-DRIVER-2,0812-XXXX-XXXX,sepatan,Customer_966,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-sameday,OVO Wallet,2,85
Sample_Driver_9,0812-XXXX-XXXX,kecamatan parung panjang,Customer_967,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-13,Credit Card,4,90
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan parung panjang,Customer_968,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-1,Cash on Delivery,5,242
Sample_Driver_8,0812-XXXX-XXXX,kecamatan jatinegara,Customer_969,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-0,Cash on Delivery,5,242
3PLB-DRIVER-1,0812-XXXX-XXXX,kecamatan jatinegara,Customer_970,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-1,OVO Wallet,2,85
Sample_Driver_9,0812-XXXX-XXXX,kecamatan jagakarsa,Customer_971,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-sameday,Cash on Delivery,5,242
3PLB-DRIVER-2,0812-XXXX-XXXX,cikarang selatan,Customer_972,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-0,OVO Wallet,2,85
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_973,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_2,RETURNING,1,PLASTIC,7.03,Zone 3,7000,Kembangan - JAKBAR,624450,slot-0,Credit Card,8,24
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_974,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-13,GO-PAY Wallet,2,111
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan jatinegara,Customer_975,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-sameday03,MANDIRI VA Transferpay!,4,99
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_976,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-1bb,Credit Card,2,34
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan parung panjang,Customer_977,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_0,RETURNING,1,PLASTIC,5.54,Zone 2,6500,Kramat - JAKPUS,227370,slot-13,Cash on Delivery,5,242
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan parung panjang,Customer_978,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-2,GO-PAY Wallet,2,111
3PLB-DRIVER-3,0812-XXXX-XXXX,kecamatan pinang,Customer_979,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-13,ShopeePay,4,197
3PLA-DRIVER-2,0812-XXXX-XXXX,kecamatan parung panjang,Customer_980,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-2,Credit Card,2,34
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan pinang,Customer_981,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-sameday,Credit Card,4,90
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan jatinegara,Customer_982,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-sameday,Credit Card,4,90
3PLC-DRIVER-1,0812-XXXX-XXXX,sepatan,Customer_983,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_7,RETURNING,1,HALF MEDIUM BOX,7.41,Zone 3,7000,Satellite HUB Karawaci,126300,slot-2,Credit Card,2,34
3PLA-DRIVER-2,0812-XXXX-XXXX,cikarang selatan,Customer_984,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_2,RETURNING,1,PLASTIC,7.03,Zone 3,7000,Kembangan - JAKBAR,624450,slot-13,Credit Card,8,24
3PLB-DRIVER-2,0812-XXXX-XXXX,cikarang selatan,Customer_985,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-2,Credit Card,4,90
3PLB-DRIVER-2,0812-XXXX-XXXX,kecamatan setiabudi,Customer_986,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_8,RETURNING,1,HALF MEDIUM BOX,3.65,Zone 2,6500,Beji - Depok,78200,slot-sameday,GO-PAY Wallet,2,111
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan parung panjang,Customer_987,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-sameday03,Credit Card,4,90
3PLC-DRIVER-2,0812-XXXX-XXXX,kecamatan pinang,Customer_988,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-2,ShopeePay,4,197
3PLC-DRIVER-1,0812-XXXX-XXXX,kecamatan penjaringan,Customer_989,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_1,RETURNING,1,HALF MEDIUM BOX,11.13,Zone 4,11000,Bintaro - TANGSEL,116100,slot-0bb,OVO Wallet,2,85
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan jatinegara,Customer_990,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_4,RETURNING,1,PLASTIC,4.79,Zone 2,6500,Kramat - JAKPUS,162800,slot-0bb,MANDIRI VA Transferpay!,4,99
3PLA-DRIVER-1,0812-XXXX-XXXX,kecamatan grogol petamburan,Customer_991,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-1bb,ShopeePay,4,197
Sample_Driver_8,0812-XXXX-XXXX,cikarang selatan,Customer_992,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-1,Cash on Delivery,5,33
Sample_Driver_9,0812-XXXX-XXXX,cikarang selatan,Customer_993,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_6,NEW,1,MEDIUM BOX,9.05,Zone 4,11000,Cibitung - KAB BEKASI,169800,slot-13,Cash on Delivery,5,33
3PLA-DRIVER-1,0812-XXXX-XXXX,sepatan,Customer_994,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_3,RETURNING,1,PLASTIC,6.8,Zone 3,7000,Kembangan - JAKBAR,151710,slot-sameday03,ShopeePay,4,197
Sample_Driver_9,0812-XXXX-XXXX,cikarang selatan,Customer_995,cust@XXXX.com,2026-04-01,"Anonymized Street, Jabodetabek",0812-XXXX-XXXX,Sample_Order_9,RETURNING,1,HALF MEDIUM BOX,6.9,Zone 3,7000,Kramat - JAKPUS,126900,slot-1bb,Credit Card,4,90
